timestamp,close,volume,volatility,avg_volume,trend,volatility_category,avg_volume_category
2023-12-05,74.34,543100.844,,,Stable,,
2023-12-06,72.41,640078.051,,,Downward,,
2023-12-07,74.02,564515.734,,,Upward,,
2023-12-08,78.5,857419.485,,,Upward,,
2023-12-09,76.32,736505.035,,,Downward,,
2023-12-10,77.18,559666.195,,,Upward,,
2023-12-11,72.67,988665.178,,698564.3602857143,Downward,,High
2023-12-12,72.37,476918.626,3.8924247423871448,689109.7577142856,Downward,High,High
2023-12-13,73.12,716835.326,3.7785759458039294,700075.0827142857,Upward,High,High
2023-12-14,72.93,673631.561,3.6721015971493984,715663.058,Downward,High,High
2023-12-15,70.93,388128.515,2.51784114022738,648621.4908571428,Downward,Medium,High
2023-12-16,72.19,273166.636,2.68832416366014,582430.291,Upward,Medium,Medium
2023-12-17,71.18,405335.594,2.5593002968027023,560383.0622857142,Downward,Medium,Medium
2023-12-18,70.85,516602.696,1.4884226774969378,492945.56485714286,Downward,Low,Medium
2023-12-19,70.73,342815.358,1.4896122133380132,473787.9551428571,Downward,Low,Medium
2023-12-20,69.83,738447.841,1.392350520005874,476875.4572857143,Downward,Low,Medium
2023-12-21,70.93,581051.4,1.6299270063255271,463649.72,Upward,Low,Medium
2023-12-22,73.58,539144.649,1.887273310673129,485223.45342857146,Upward,Low,Medium
2023-12-23,72.45,472707.301,1.9402186228654743,513729.26271428575,Downward,Low,Medium
2023-12-24,71.12,507808.475,2.001281039126402,528368.2457142858,Downward,Low,Medium
2023-12-25,72.22,364732.752,2.066032870125265,506672.5394285714,Upward,Low,Medium
2023-12-26,73.24,851162.765,2.0934639601302445,579293.5975714286,Upward,Low,Medium
2023-12-27,75.98,929059.454,2.2318504484416515,606523.828,Upward,Low,Medium
2023-12-28,76.51,981067.893,2.2341556931127866,663669.0412857143,Upward,Low,High
2023-12-29,73.25,909063.669,2.669122095062621,716514.6155714287,Downward,Medium,High
2023-12-30,73.22,460911.041,2.5874526714373083,714829.4355714285,Downward,Medium,High
2023-12-31,72.83,403057.357,2.462094364816257,699864.9901428573,Downward,Medium,High
2024-01-01,74.72,308376.95,2.575165690700647,691814.1612857142,Upward,Medium,High
2024-01-02,72.97,608280.863,2.742868374847643,657116.7467142857,Downward,Medium,High
2024-01-03,65.24,1513212.297,4.3478934803817575,740567.1528571428,Downward,High,High
2024-01-04,66.41,728924.878,4.481738763694969,704546.7221428572,Upward,High,High
