timestamp,close,volume,volatility,avg_volume,trend,volatility_category,avg_volume_category
2023-12-05,9.891,3816600.51,,,Stable,,
2023-12-06,9.745,6076391.93,,,Downward,,
2023-12-07,9.902,3873663.22,,,Upward,,
2023-12-08,10.406,4826866.69,,,Upward,,
2023-12-09,10.468,6755392.31,,,Upward,,
2023-12-10,10.694,2858327.15,,,Upward,,
2023-12-11,9.86,5747794.74,,4850719.507142857,Downward,,High
2023-12-12,11.744,13344301.03,8.25092001764302,6211819.581428572,Upward,High,High
2023-12-13,11.657,9214603.53,8.192544048316682,6660135.524285714,Downward,High,High
2023-12-14,11.534,6058054.56,8.321283921680998,6972191.43,Downward,High,High
2023-12-15,10.884,4172905.39,8.737575358761017,6878768.387142857,Downward,High,High
2023-12-16,12.05,4888833.6,9.475327959332896,6612117.142857143,Upward,High,High
2023-12-17,11.104,4560084.23,10.240847957693813,6855225.297142857,Downward,High,High
2023-12-18,10.902,4674443.36,9.618698129506177,6701889.385714286,Downward,High,High
2023-12-19,10.421,3602473.22,5.999066158831232,5310199.698571429,Downward,High,High
2023-12-20,10.663,4637987.25,6.176411817955933,4656397.372857143,Upward,High,High
2023-12-21,11.402,6570770.65,6.884164955544405,4729642.528571429,Upward,High,High
2023-12-22,11.399,5268763.21,6.4252011458904565,4886193.645714285,Downward,High,High
2023-12-23,11.33,3271338.98,4.724750056282751,4655122.985714286,Downward,High,High
2023-12-24,11.233,5377444.69,3.581529151098411,4771888.765714286,Downward,Medium,High
2023-12-25,11.894,4906600.46,4.008898902758752,4805054.065714286,Upward,High,High
2023-12-26,11.637,9068321.44,3.534701440149933,5585889.525714286,Downward,Medium,High
2023-12-27,11.96,3901854.62,3.553364750454661,5480727.721428571,Upward,Medium,High
2023-12-28,11.4,4411529.23,3.4158445824335573,5172264.661428572,Downward,Medium,High
2023-12-29,10.986,4119385.67,3.689579460375778,5008067.87,Downward,Medium,High
2023-12-30,10.75,2755027.24,3.744820899639245,4934309.05,Downward,Medium,High
2023-12-31,10.6,2683841.16,3.7543796474359623,4549508.545714286,Downward,Medium,High
2024-01-01,11.201,2227784.22,3.6913654455989615,4166820.511428572,Upward,Medium,High
2024-01-02,10.963,3090508.99,3.689175177177229,3312847.304285715,Downward,Medium,High
2024-01-03,9.922,7009719.63,4.531334177867437,3756828.02,Downward,High,High
2024-01-04,10.268,4863069.88,4.923865092354194,3821333.827142857,Upward,High,High
2024-01-05,10.328,6714398.32,4.859538051376785,4192049.92,Upward,High,High
2024-01-06,9.829,4294855.09,5.086479842194355,4412025.327142857,Downward,High,High
2024-01-07,9.41,3089679.48,5.2224370022596345,4470002.23,Downward,High,High
2024-01-08,9.95,4015397.82,5.23836017366566,4725375.601428571,Upward,High,High
2024-01-09,9.666,4760005.68,5.258735681406386,4963875.128571428,Downward,High,High
2024-01-10,10.385,4032696.59,4.939869297531988,4538586.122857143,Upward,High,High
2024-01-11,10.655,4556173.34,4.869016024983037,4494743.76,Upward,High,High
2024-01-12,9.965,5147343.63,5.562059002946479,4270878.804285714,Downward,High,High
2024-01-13,10.208,2313015.11,5.262616023996978,3987758.807142857,Upward,High,High
2024-01-14,9.994,2996046.1,4.980989250944854,3974382.61,Downward,High,High
2024-01-15,10.183,3120614.92,4.561704091973557,3846556.481428571,Upward,High,High
2024-01-16,10.288,2897613.39,4.327223641076317,3580500.44,Upward,High,High
2024-01-17,10.153,2160975.84,3.2881116308713305,3313111.761428572,Downward,Medium,High
2024-01-18,9.7,2640214.97,3.3419676515692824,3039403.422857143,Downward,Medium,Medium
2024-01-19,9.71,2994846.61,2.442446289130017,2731903.848571429,Upward,Low,Medium
2024-01-20,9.845,1096706.67,2.2694392274765227,2558145.5,Upward,Low,Medium
2024-01-21,9.651,1282178.34,2.255077771917352,2313307.2485714285,Downward,Low,Medium
2024-01-22,9.18,2886509.38,2.5087442148774683,2279863.6,Downward,Low,Medium
2024-01-23,9.23,2891628.93,2.4344253348166527,2279008.677142857,Upward,Low,Medium
2024-01-24,9.344,1363197.3,2.6501647359662357,2165040.314285714,Upward,Low,Medium
2024-01-25,9.234,1372898.68,2.2219481377034245,1983995.13,Downward,Low,Medium
