timestamp,close,volume,volatility,avg_volume,trend,volatility_category,avg_volume_category
2023-12-02,2164.74,320979.9768,,,Stable,,
2023-12-03,2192.95,257879.1136,,,Upward,,
2023-12-04,2243.37,565307.7134,,,Upward,,
2023-12-05,2293.33,529829.7214,,,Upward,,
2023-12-06,2232.7,408338.9056,,,Downward,,
2023-12-07,2355.73,485190.0609,,,Upward,,
2023-12-08,2358.72,378569.8126,,420870.7577571428,Upward,,High
2023-12-09,2340.49,287771.0664,2.602996696285698,416126.6277,Downward,Medium,High
2023-12-10,2352.39,200037.2102,2.6125169731584634,407863.4986428571,Upward,Medium,High
2023-12-11,2225.12,640414.9166,3.474343476397575,418593.0991000001,Downward,High,High
2023-12-12,2203.46,361588.9087,3.3300616425282663,394558.6972857143,Downward,High,Medium
2023-12-13,2260.16,418916.6154,3.359741326508219,396069.7986857143,Upward,High,Medium
2023-12-14,2315.32,409508.0931,2.687729349927165,385258.089,Upward,Medium,Medium
2023-12-15,2220.5,333552.6328,3.0477774475923027,378827.0633142857,Downward,Medium,Medium
2023-12-16,2228.96,199285.923,3.08167291023194,366186.32854285714,Upward,Medium,Medium
2023-12-17,2196.52,225925.7675,3.0474439068847747,369884.6938714286,Downward,Medium,Medium
2023-12-18,2219.43,364103.1181,2.3680906662664256,330411.5798,Upward,Medium,Medium
2023-12-19,2177.91,383551.4049,2.4516011564699367,333549.07925714285,Downward,Medium,Medium
2023-12-20,2202.17,416841.6272,2.2348385663351182,333252.65237142856,Upward,Low,Medium
2023-12-21,2239.61,453069.7252,2.0938871052571884,339475.7426714286,Upward,Low,Medium
2023-12-22,2324.54,591357.488,1.92360615755072,376305.0077,Upward,Low,Medium
2023-12-23,2308.2,255626.9352,1.9933018648837544,384353.7237285715,Downward,Low,Medium
2023-12-24,2264.05,307951.076,2.074573776868298,396071.6249428572,Downward,Low,Medium
2023-12-25,2271.35,286277.1616,2.058162935767887,384953.63115714287,Upward,Low,Medium
2023-12-26,2230.88,410413.1591,2.042381804469392,388791.02461428574,Downward,Low,Medium
2023-12-27,2378.35,541537.3574,3.140952030133781,406604.7003571429,Upward,High,High
2023-12-28,2344.15,580459.982,3.270107268737959,424803.3084714286,Downward,High,High
2023-12-29,2299.2,450201.2069,3.076180293629017,404638.1254571429,Downward,Medium,High
2023-12-30,2291.68,210539.1327,3.0675196252561925,398197.0108142857,Downward,Medium,Medium
2023-12-31,2281.87,222175.8779,2.9680595455540346,385943.41108571424,Downward,Medium,Medium
2024-01-01,2352.04,216702.6914,3.1703804440023955,376004.20105714287,Upward,High,Medium
2024-01-02,2355.34,458041.6642,3.015021003157797,382808.27321428567,Upward,Medium,Medium
2024-01-03,2209.72,798729.4869,2.786227240247183,419550.006,Downward,Medium,High
2024-01-04,2267.11,448844.055,3.0846329154460133,400747.7307142857,Upward,Medium,High
2024-01-05,2268.78,405568.0006,3.0161462064630715,394371.5583857143,Upward,Medium,Medium
2024-01-06,2240.78,194067.8656,3.044364318264039,392018.5202285714,Downward,Medium,Medium
2024-01-07,2221.42,207138.6927,3.052350899135696,389870.3509142857,Downward,Medium,Medium
2024-01-08,2330.44,539407.5547,3.4473169838799693,435971.04567142855,Upward,High,High
