timestamp,close,volume,volatility,avg_volume,trend,volatility_category,avg_volume_category
2023-12-05,50.36,291268.43,,,Stable,,
2023-12-06,48.53,273422.17,,,Downward,,
2023-12-07,50.01,195564.54,,,Upward,,
2023-12-08,52.29,298398.82,,,Upward,,
2023-12-09,60.29,626677.62,,,Upward,,
2023-12-10,64.57,1212730.31,,,Upward,,
2023-12-11,63.78,903951.88,,543144.8242857143,Downward,,High
2023-12-12,61.97,583228.84,6.660684849871281,584853.4542857142,Downward,High,High
2023-12-13,62.48,376588.7,6.088402527164053,599591.53,Upward,High,High
2023-12-14,61.13,295660.43,6.503224391277325,613890.9428571428,Downward,High,High
2023-12-15,57.91,182491.55,7.158268740820524,597332.7614285714,Downward,High,High
2023-12-16,61.01,250986.08,4.495167173134982,543662.5414285715,Upward,High,High
2023-12-17,61.13,304733.61,3.3565144940568588,413948.7271428571,Upward,Medium,High
2023-12-18,59.69,361085.29,3.4110366242223007,336396.3571428572,Downward,Medium,High
2023-12-19,57.94,183262.72,3.4201371031224954,279258.34,Downward,Medium,High
2023-12-20,63.06,289427.15,5.048810542036332,266806.69,Upward,High,High
2023-12-21,62.1,300333.68,5.003814563159727,267474.2971428571,Downward,High,High
2023-12-22,61.95,230376.41,4.389694817054622,274314.99142857146,Downward,High,High
2023-12-23,65.51,333101.71,4.456023618340142,286045.79571428575,Upward,High,High
2023-12-24,72.67,951432.15,5.750335432393037,378431.3014285714,Upward,High,High
2023-12-25,72.78,511482.46,5.458180210549925,399916.6114285714,Upward,High,High
2023-12-26,71.26,428198.47,5.312918610633829,434907.4328571429,Downward,High,High
2023-12-27,70.73,299167.44,4.803143290956543,436298.9028571429,Downward,High,High
2023-12-28,69.5,226657.07,4.828355365529205,425773.67285714287,Downward,High,High
2023-12-29,71.55,257090.07,4.76288842496748,429589.91,Upward,High,High
2023-12-30,68.6,122633.46,4.984142573685131,399523.01714285713,Downward,High,High
2023-12-31,67.92,172355.15,2.177551692912947,288226.3028571429,Downward,Low,High
2024-01-01,71.37,208859.8,3.1630827561224297,244994.4942857143,Upward,Medium,High
2024-01-02,68.99,250961.7,3.316061472582246,219674.9557142857,Downward,Medium,High
2024-01-03,59.79,595602.82,5.91836089442761,262022.8671428571,Downward,High,High
2024-01-04,60.15,310345.56,6.014998459064247,273978.3657142857,Upward,High,High
2024-01-05,57.12,244197.79,5.695433077660419,272136.6114285714,Downward,High,High
2024-01-06,54.59,219389.92,5.706484628793864,285958.96285714285,Downward,High,High
2024-01-07,51.67,156915.57,5.680344382514998,283753.3085714286,Downward,High,High
2024-01-08,55.54,333673.04,6.335542810623894,301583.77142857143,Upward,High,High
2024-01-09,52.99,215622.65,6.3530809661495296,296535.33571428567,Downward,High,High
2024-01-10,56.66,345022.03,5.720730908784939,260738.08,Upward,High,High
2024-01-11,57.67,313735.18,5.780092873894994,261222.31142857144,Upward,High,High
2024-01-12,53.89,242814.57,6.004493209259499,261024.70857142855,Downward,High,High
2024-01-13,54.46,115039.63,5.78693427503882,246117.52428571432,Upward,High,High
2024-01-14,52.35,123576.85,5.578230370384474,241354.85000000003,Downward,High,High
2024-01-15,53.22,100061.23,4.694584459350311,207981.7342857143,Upward,High,High
2024-01-16,55.44,251747.05,4.593101923989535,213142.36285714287,Upward,High,High
2024-01-17,54.82,214321.78,3.708149835884266,194470.89857142852,Downward,Medium,Medium
2024-01-18,51.55,140480.01,4.081860359763834,169720.15999999997,Downward,Medium,Medium
2024-01-19,50.9,183433.88,3.431680020569936,161237.20428571428,Downward,Medium,Medium
2024-01-20,52.6,156383.05,3.728817397984853,167143.40714285715,Upward,Medium,Medium
2024-01-21,51.54,73444.88,3.5023443575320514,159981.69714285716,Downward,Medium,Medium
2024-01-22,49.73,178939.96,3.5961114298167174,171250.08714285717,Downward,Medium,Medium
2024-01-23,48.79,219995.82,2.8136866861131407,166714.19714285713,Downward,Low,Medium
2024-01-24,49.84,158303.02,3.1874913584757603,158711.51714285713,Upward,Medium,Medium
2024-01-25,49.02,102350.3,2.47370414531679,153264.41571428571,Downward,Low,Medium
2024-01-26,51.82,132032.94,3.426160020837501,145921.42428571428,Upward,Medium,Medium
2024-01-27,53.58,106501.15,3.434553524114429,138795.4385714286,Upward,Medium,Low
2024-01-28,53.07,119576.86,3.336480235356709,145385.72142857144,Downward,Medium,Low
2024-01-29,55.88,180483.28,3.2457598213760983,145606.19571428574,Upward,Medium,Low
2024-01-30,57.06,279674.59,2.8287128632464875,154131.7342857143,Upward,Low,Medium
2024-01-31,53.17,268238.05,4.463635208794076,169836.73857142855,Downward,High,Medium
2024-02-01,53.49,219438.58,4.318941394649714,186563.6357142857,Upward,High,Medium
2024-02-02,55.4,224176.69,4.022996315521538,199727.02857142856,Upward,Medium,Medium
2024-02-03,54.06,61603.26,4.053071426304121,193313.0442857143,Downward,Medium,Medium
2024-02-04,53.49,82944.78,4.058104917220761,188079.89,Downward,Medium,Medium
2024-02-05,53.35,76990.56,3.378285029489066,173295.2157142857,Downward,Medium,Medium
2024-02-06,52.55,85487.07,3.162270949133344,145554.14142857143,Downward,Medium,Low
2024-02-07,53.47,124695.67,2.0570623596483224,125048.08714285714,Upward,Low,Low
2024-02-08,53.92,239460.21,2.068803863773652,127908.32,Upward,Low,Low
2024-02-09,55.34,145580.07,1.825195762466469,116680.23142857144,Upward,Low,Low
2024-02-10,56.97,232313.21,1.7661451164360256,141067.36714285714,Upward,Low,Low
2024-02-11,55.76,100625.25,1.9827637598395451,143593.14857142858,Downward,Low,Low
2024-02-12,57.89,210639.69,2.263226649476987,162685.88142857142,Upward,Low,Medium
